md3813,72.0,3,3
km6173,64.0,10,10
sg3060,79.0,45,45
ms7605,71.0,43,43
tm4946,71.0,38,38
jg1721,96.0,6,6
yc2897,61.0,14,14
ss9714,62.0,11,11
rb9779,67.0,13,13
zr6768,77.0,43,43
rc6428,70.0,8,8
jt5287,86.0,13,13
lo7605,87.0,32,32
tr4637,85.0,33,33
lr3728,85.0,25,25
xg4863,73.0,32,32
me5010,87.0,17,17
lr5472,87.0,35,35
sh4974,84.0,45,45
la9924,86.0,38,38
ms2737,60.0,25,25
tb8127,79.0,34,34
mm2976,76.0,9,9
th3170,65.0,48,48
kk3742,73.0,17,17
nd2615,64.0,21,21
sb6428,65.0,50,50
rr9237,92.0,4,4
mm1660,88.0,47,47
mr1462,97.0,31,31
lg1828,95.0,52,52
jo7172,81.0,29,29
ma5045,87.0,8,8
mc4696,69.0,8,8
rs3973,97.0,6,6
my7428,62.0,5,5
mv4275,93.0,39,39
vw5806,70.0,4,4
nr4230,95.0,38,38
ma3543,96.0,21,21
mc9149,78.0,25,25
lg2530,90.0,31,31
sh4671,74.0,30,30
mt7030,61.0,23,23
lt3713,61.0,35,35
jw3861,100.0,30,30
kr4923,79.0,17,17
nf6339,100.0,47,47
md6319,98.0,30,30
mb1688,91.0,10,10
mk5190,85.0,21,21
mk3204,90.0,35,35
oc3904,72.0,29,29
km6627,92.0,10,10
js6308,75.0,32,32
jw4897,90.0,50,50
vl7715,93.0,43,43
ph3861,100.0,3,3
md2194,65.0,5,5
jh3919,63.0,33,33
mw5114,60.0,13,13
ld6778,80.0,41,41
mc1411,76.0,7,7
lg7099,100.0,53,53
mm9659,65.0,4,4
rc5324,62.0,38,38
mz7312,87.0,35,35
ml5786,61.0,2,2
nh2508,92.0,43,43
ms2255,60.0,3,3
mp4954,66.0,43,43
lj7790,60.0,33,33
sr7729,76.0,5,5
mt8800,88.0,4,4
ld6540,71.0,45,45
sv5358,79.0,50,50
kf8921,60.0,26,26
rh4718,72.0,28,28
vt8578,71.0,29,29
lu6872,65.0,5,5
lb6520,75.0,53,53
kb6941,98.0,48,48
rv5469,61.0,21,21
ml7975,94.0,25,25
mj4880,73.0,27,27
jf9661,60.0,48,48
lt8366,64.0,21,21
js7099,78.0,29,29
rf2661,71.0,7,7
js8165,97.0,17,17
kk3115,94.0,32,32
mr4635,93.0,3,3
ve8889,84.0,18,18
ml3983,65.0,19,19
ld8065,85.0,26,26
jk4403,85.0,5,5
in2805,74.0,1,1
pb8346,97.0,1,1
rf1782,72.0,45,45
mn6721,60.0,52,52
sm6043,95.0,27,27
lj2224,80.0,13,13
wr3515,80.0,52,52
wl5243,78.0,39,39
jr8665,98.0,30,30
ns1210,69.0,6,6
ms6173,76.0,51,51
na8379,69.0,13,13
ls6337,95.0,32,32
sm9645,86.0,21,21
rr8243,82.0,1,1
lw4369,96.0,42,42
il3541,74.0,14,14
mg8505,81.0,15,15
mo1186,62.0,27,27
pw1726,62.0,23,23
lm6031,88.0,42,42
mj6359,61.0,7,7
pc8832,96.0,40,40
mf8214,96.0,16,16
jb5052,89.0,4,4
ma8938,96.0,42,42
lf4727,84.0,32,32
jh1874,66.0,10,10
rb6281,82.0,46,46
mr5864,83.0,39,39
ml6213,91.0,39,39
mk7773,61.0,30,30
nc8172,100.0,1,1
mj5914,79.0,12,12
me2148,70.0,27,27
mk8847,72.0,48,48
my3786,77.0,8,8
jm3669,90.0,39,39
uf7067,97.0,52,52
mr2575,94.0,27,27
mb3709,84.0,32,32
jk4409,81.0,12,12
ys9174,100.0,46,46
rf1538,78.0,9,9
no6118,68.0,27,27
lc4994,73.0,53,53
oh8195,74.0,45,45
jc2471,75.0,44,44
mm3162,74.0,39,39
jh7997,92.0,9,9
ik6824,66.0,28,28
tk5748,82.0,31,31
ts1830,92.0,5,5
kr6619,78.0,21,21
rk2653,60.0,17,17
sg4622,71.0,47,47
jl3236,99.0,4,4
kh1826,97.0,53,53
me2596,89.0,5,5
jl9851,69.0,40,40
sw7724,77.0,2,2
kh5883,75.0,2,2
mn2842,88.0,49,49
mt7911,61.0,39,39
pf6936,63.0,8,8
mc8336,84.0,5,5
mv1311,77.0,49,49
kk2666,67.0,45,45
ok7520,60.0,31,31
mt3151,96.0,17,17
lb8326,81.0,10,10
lh1031,87.0,41,41
mn1239,67.0,16,16
ka1472,97.0,45,45
tt1799,69.0,4,4
mr5565,80.0,11,11
ma6036,84.0,53,53
mr9406,99.0,46,46
os4077,66.0,50,50
mi6642,95.0,20,20
mj1523,100.0,25,25
pw7815,68.0,44,44
jo5683,62.0,26,26
kl1348,91.0,31,31
ns2358,88.0,7,7
vr4622,100.0,20,20
mk1572,69.0,17,17
ts5040,95.0,35,35
mj1117,71.0,48,48
kp5214,80.0,50,50
me4221,95.0,43,43
lh8743,85.0,34,34
ka6770,76.0,38,38
wa5135,84.0,33,33
la7071,85.0,17,17
kl9753,66.0,17,17
jh3336,71.0,33,33
sb1972,90.0,33,33
kb3574,78.0,43,43
lv3076,84.0,3,3
mt4811,95.0,9,9
zp7831,91.0,4,4
mr1020,100.0,33,33
ws6593,65.0,17,17
lw8769,74.0,27,27
ms6765,98.0,11,11
mj9606,71.0,30,30
jc4011,91.0,32,32
mj5224,78.0,47,47
jz6925,81.0,11,11
vo6259,94.0,5,5
ks3998,67.0,39,39
mt3231,100.0,34,34
ws8716,63.0,27,27
md7627,78.0,23,23
th2610,100.0,16,16
mh8661,75.0,23,23
vk8864,73.0,15,15
mh3437,69.0,46,46
ww9231,86.0,30,30
mk1676,77.0,17,17
ub9586,61.0,2,2
lh6961,77.0,46,46
kf5693,67.0,18,18
sb2082,77.0,14,14
mn2870,87.0,43,43
ug5112,87.0,36,36
tk1529,61.0,27,27
ib2806,78.0,17,17
os7226,100.0,8,8
ne9599,78.0,18,18
vg5084,92.0,46,46
mr5670,90.0,7,7
km6416,65.0,7,7
sj7472,64.0,24,24
wr1679,79.0,22,22
mr8602,75.0,46,46
ma8046,97.0,34,34
mg1007,79.0,53,53
lh3004,62.0,37,37
zr6066,85.0,14,14
jg5906,80.0,13,13
ok5696,80.0,30,30
mw5391,75.0,31,31
sm5970,74.0,42,42
mn6897,65.0,15,15
rm8553,99.0,26,26
jl5459,76.0,14,14
ml1743,92.0,10,10
ph1773,96.0,27,27
ma8953,96.0,53,53
pp2997,71.0,20,20
vk7408,77.0,30,30
ro9937,83.0,34,34
tf2405,71.0,21,21
pm3642,69.0,37,37
kr9949,100.0,12,12
mt2086,69.0,28,28
tw6502,65.0,9,9
ol7450,70.0,23,23
jw6319,81.0,34,34
ok8829,86.0,18,18
ps1087,63.0,11,11
mp7952,86.0,1,1
sm5549,75.0,33,33
td2477,81.0,20,20
sm8842,82.0,2,2
jp5962,61.0,24,24
mg1791,84.0,51,51
sg1979,78.0,15,15
lo3428,60.0,7,7
ml7753,83.0,13,13
js3927,82.0,26,26
me9897,92.0,8,8
mb5390,86.0,40,40
sg4417,63.0,49,49
lt7103,82.0,47,47
pt3035,83.0,23,23
wc1418,86.0,39,39
mm2047,90.0,6,6
ma4242,80.0,9,9
jn3590,90.0,34,34
mh4972,97.0,40,40
jh3004,69.0,51,51
sp7638,100.0,51,51
vn4576,61.0,23,23
mj2446,66.0,42,42
mh9005,65.0,20,20
mp5777,90.0,36,36
mj1886,97.0,32,32
mp5980,89.0,46,46
mr7087,95.0,39,39
kk1267,71.0,49,49
jm7206,74.0,11,11
mm8916,77.0,6,6
jr1301,75.0,7,7
rq8420,66.0,48,48
tf8025,89.0,25,25
ob6043,77.0,27,27
jd3188,78.0,37,37
nb5135,72.0,50,50
js4888,62.0,49,49
mt1283,74.0,37,37
tb4699,90.0,16,16
jf5072,60.0,27,27
mj8109,76.0,45,45
sl8096,73.0,39,39
wg1476,66.0,24,24
lb1184,62.0,20,20
kw1043,78.0,18,18
ld4137,74.0,29,29
nb2686,94.0,36,36
rk8121,81.0,44,44
vp6083,64.0,36,36
mb7672,66.0,26,26
rh9618,70.0,15,15
lw7685,89.0,13,13
me6698,66.0,53,53
mp7693,74.0,32,32
us6442,66.0,4,4
ma9983,75.0,35,35
mk7105,75.0,27,27
ma3822,71.0,5,5
vy1999,73.0,28,28
lw8160,66.0,18,18
nm4783,84.0,34,34
nb4212,76.0,25,25
ms9882,94.0,32,32
mk2377,62.0,19,19
rw1366,79.0,35,35
mr5319,72.0,9,9
kz9097,94.0,41,41
ml7288,95.0,41,41
jd5932,93.0,16,16
lk1182,77.0,15,15
jk1331,60.0,52,52
jw9436,65.0,22,22
zw5425,88.0,36,36
jk5021,94.0,4,4
mn1003,76.0,3,3
ph8799,85.0,7,7
jl8774,79.0,10,10
mj7408,64.0,23,23
ns6501,63.0,20,20
lr5589,88.0,50,50
me5409,83.0,46,46
mc9096,74.0,53,53
jk4116,70.0,41,41
kb9285,61.0,38,38
kq6968,71.0,36,36
mj6957,96.0,11,11
tp4444,71.0,36,36
me6706,85.0,36,36
kb8171,60.0,44,44
sr6321,83.0,24,24
jh1737,98.0,45,45
sp1616,69.0,43,43
pm4249,85.0,12,12
tl1139,63.0,31,31
im1645,96.0,5,5
sd6073,88.0,1,1
po7371,92.0,36,36
wo4044,97.0,27,27
mc4662,82.0,48,48
mm9624,64.0,23,23
nb6183,98.0,32,32
mm4674,61.0,48,48
vh5298,70.0,31,31
mi2648,91.0,38,38
js3229,97.0,22,22
mt2801,87.0,31,31
oh9599,95.0,14,14
jb9306,65.0,51,51
jc1462,80.0,17,17
ks1926,75.0,41,41
sb5646,84.0,50,50
mr3116,80.0,23,23
sn9491,64.0,6,6
mg7684,81.0,5,5
or2228,72.0,3,3
md6611,91.0,22,22
jk4027,65.0,24,24
kd4323,77.0,44,44
mo4621,92.0,16,16
mg4093,87.0,7,7
nm3617,95.0,2,2
sr9640,64.0,13,13
mw6081,75.0,31,31
lt8326,83.0,39,39
mb8575,99.0,17,17
sc6597,93.0,51,51
ma8535,69.0,35,35
mb5410,60.0,12,12
tb1810,91.0,8,8
jg7835,99.0,48,48
yc8409,100.0,52,52
nl1189,95.0,20,20
mg8396,72.0,24,24
ta4214,62.0,2,2
jc9373,60.0,40,40
mr3131,77.0,35,35
mj9296,80.0,34,34
lm8503,64.0,3,3
mt6337,92.0,30,30
mo2344,78.0,41,41
ml8317,87.0,26,26
mg7641,84.0,6,6
ll6444,66.0,22,22
md1308,86.0,19,19
jd5592,61.0,43,43
sk9053,62.0,43,43
mt1262,67.0,31,31
mm6682,97.0,12,12
nw3340,74.0,16,16
td2308,61.0,14,14
jw3297,89.0,28,28
sp1402,88.0,9,9
ml5796,62.0,50,50
kc1302,75.0,12,12
ld9084,99.0,44,44
oc9232,61.0,27,27
ma9716,61.0,37,37
jh2181,76.0,20,20
md7018,68.0,36,36
rm1496,74.0,8,8
og7528,61.0,53,53
ma8013,72.0,21,21
kk5103,87.0,31,31
jj6204,85.0,15,15
lh7203,65.0,9,9
lr4974,89.0,42,42
rr1861,70.0,31,31
xb9185,88.0,2,2
mb2685,87.0,5,5
ms6799,78.0,37,37
lm1111,79.0,16,16
ja2479,69.0,21,21
zo2385,89.0,47,47
lr8600,98.0,21,21
kt2960,72.0,49,49
lh7173,76.0,17,17
mj8696,90.0,42,42
mo9119,74.0,10,10
mr4981,98.0,47,47
rr3451,78.0,20,20
se2637,77.0,38,38
jm7044,60.0,7,7
zg1956,72.0,25,25
mt7486,63.0,45,45
kh5965,100.0,34,34
rt4621,88.0,27,27
jr8895,93.0,3,3
mc3632,79.0,30,30
oc9673,100.0,5,5
pp1292,79.0,17,17
sr8161,92.0,14,14
mb3501,72.0,15,15
mt2330,77.0,14,14
ss2791,66.0,6,6
lt1060,83.0,37,37
mm9332,79.0,5,5
mk2051,64.0,50,50
jk9270,71.0,48,48
lc9556,83.0,5,5
js1332,63.0,17,17
ss5447,80.0,35,35
ma2722,89.0,7,7
sw9710,84.0,44,44
sm6158,93.0,27,27
ml5064,79.0,17,17
kh1154,79.0,52,52
kt5956,97.0,34,34
kr9918,64.0,20,20
ko8925,80.0,4,4
mf6881,85.0,37,37
mk4451,77.0,25,25
sm5255,71.0,45,45
rb2832,71.0,29,29
jr3224,62.0,35,35
kt2050,66.0,40,40
wd2661,63.0,25,25
rf1975,79.0,27,27
mn9410,86.0,34,34
sr4229,61.0,33,33
tm5315,94.0,11,11
ls2077,92.0,9,9
rr4724,71.0,51,51
qj6035,75.0,9,9
jp6334,69.0,27,27
ms6805,66.0,30,30
sm4829,99.0,17,17
mp8264,84.0,40,40
md9837,96.0,22,22
mc9587,79.0,38,38
wa5127,83.0,40,40
mp8748,86.0,13,13
vl5929,78.0,43,43
md8760,91.0,5,5
rh1754,95.0,16,16
mc2699,87.0,29,29
jh9891,85.0,10,10
iv6531,65.0,10,10
ir2135,68.0,27,27
mr1874,84.0,12,12
rr7213,76.0,22,22
rh6801,92.0,10,10
mj1770,81.0,16,16
mm6107,75.0,31,31
ma4550,63.0,44,44
jm2995,90.0,16,16
mz7054,73.0,43,43
km3504,93.0,37,37
om9683,67.0,39,39
jm6846,97.0,44,44
jk4828,91.0,29,29
rl4225,66.0,6,6
mg8599,83.0,16,16
lb9630,78.0,18,18
pp1200,66.0,34,34
sw4720,85.0,36,36
lm1801,62.0,18,18
mh9954,62.0,34,34
kw1386,100.0,23,23
pa6499,68.0,25,25
sw3767,65.0,32,32
rl7115,86.0,44,44
sb4094,60.0,18,18
lm3612,74.0,50,50
mm7898,84.0,19,19
sd7475,61.0,31,31
mz3667,80.0,18,18
mo1767,75.0,52,52
ms1481,65.0,11,11
wr2752,92.0,1,1
ou9392,66.0,47,47
ml9111,91.0,33,33
lh5555,63.0,43,43
rs3074,92.0,31,31
mb2986,98.0,49,49
mh2194,61.0,6,6
sg9224,83.0,53,53
sl9147,73.0,8,8
tz1637,84.0,41,41
bk5477,80.0,23,23
af2362,67.0,4,4
at5855,71.0,11,11
bb2708,85.0,19,19
ab1769,73.0,19,19
as5959,78.0,13,13
as3517,76.0,34,34
am9248,69.0,50,50
ab2069,97.0,38,38
ab3353,68.0,38,38
ag4144,68.0,24,24
ae4536,91.0,31,31
as6603,92.0,2,2
as6904,98.0,29,29
ah4627,66.0,21,21
ac6117,76.0,12,12
bs3099,72.0,10,10
ar5750,60.0,41,41
bk4164,96.0,40,40
ah1893,81.0,28,28
as4372,90.0,50,50
ah8649,98.0,3,3
bl7521,63.0,17,17
bp1701,76.0,19,19
ah2132,90.0,11,11
aw9070,68.0,22,22
ap7012,89.0,24,24
aw1897,76.0,27,27
ab3016,95.0,3,3
as7706,77.0,6,6
aw2413,97.0,4,4
ab4636,79.0,11,11
ay6012,96.0,35,35
am1296,77.0,19,19
co9856,75.0,41,41
bg1874,74.0,20,20
cz9116,90.0,51,51
ch1256,62.0,19,19
am2658,68.0,23,23
cg4965,95.0,32,32
ch2187,70.0,44,44
cd3328,90.0,10,10
bb2169,60.0,8,8
aj2734,91.0,40,40
cs3661,77.0,27,27
al7553,62.0,19,19
dg3029,64.0,22,22
aw5441,99.0,42,42
br5296,63.0,36,36
cb8478,74.0,23,23
dh5107,72.0,30,30
bp7844,92.0,44,44
cg4094,70.0,15,15
co3033,86.0,52,52
dk6748,84.0,26,26
ag2003,89.0,13,13
bh9149,62.0,41,41
as3353,62.0,43,43
bk6824,60.0,9,9
ds4127,98.0,18,18
ac5862,72.0,12,12
ck2097,96.0,10,10
cf2840,83.0,16,16
br8852,86.0,24,24
cr7454,85.0,25,25
ch9754,74.0,48,48
dh6358,92.0,12,12
bj2880,93.0,31,31
ch3297,90.0,24,24
ak5096,81.0,8,8
ag1594,92.0,45,45
bb3021,77.0,18,18
aw8623,60.0,9,9
cr5283,88.0,41,41
cn5833,65.0,36,36
bm9506,71.0,9,9
cr7460,83.0,14,14
ab8172,93.0,29,29
cr8911,67.0,51,51
as9069,64.0,22,22
bb4483,78.0,2,2
cw7585,61.0,26,26
am3245,73.0,43,43
cb2134,76.0,2,2
ah8299,87.0,24,24
bh1407,79.0,27,27
ck4064,66.0,46,46
cr7030,73.0,2,2
aa2256,88.0,5,5
cr7834,96.0,6,6
ct2924,67.0,18,18
bw8893,75.0,39,39
cg7136,66.0,29,29
cc2445,81.0,30,30
cc1235,71.0,23,23
ca6499,88.0,51,51
cq4861,81.0,31,31
cn5368,91.0,34,34
bl4092,99.0,20,20
ba4903,78.0,51,51
cw6141,75.0,51,51
cm4400,65.0,50,50
ck6661,63.0,43,43
co5263,70.0,15,15
cs4243,63.0,14,14
bc4962,89.0,36,36
af8503,91.0,36,36
am6323,83.0,15,15
bp7877,86.0,27,27
cw7068,91.0,32,32
bl6052,98.0,34,34
cs2006,76.0,29,29
ah6141,79.0,36,36
cs3754,65.0,52,52
bk6475,82.0,15,15
ch6057,61.0,44,44
ar9287,90.0,45,45
bm6234,67.0,47,47
bs1006,67.0,40,40
ca5845,81.0,27,27
cb6121,69.0,17,17
dh5008,75.0,6,6
al8943,71.0,29,29
ak5890,71.0,52,52
ca1975,98.0,11,11
as2674,63.0,6,6
ck4873,94.0,7,7
dr8416,90.0,21,21
cs5417,73.0,12,12
bd6345,80.0,30,30
bl3745,66.0,50,50
bo5114,63.0,48,48
ck8437,98.0,35,35
ag5931,68.0,13,13
bf5148,96.0,28,28
db2409,84.0,37,37
as2481,75.0,5,5
cd4187,87.0,7,7
aj3787,86.0,24,24
ae5810,89.0,36,36
cc6232,62.0,48,48
br8383,76.0,13,13
dc8417,63.0,49,49
ap8774,84.0,1,1
bb4001,63.0,48,48
cp9426,83.0,31,31
dh7522,89.0,50,50
ao3325,61.0,42,42
cs4540,81.0,27,27
cw3561,85.0,39,39
cm5322,97.0,9,9
ab5104,92.0,48,48
cw1038,92.0,28,28
aw8382,94.0,17,17
cb5065,72.0,3,3
bt1573,75.0,46,46
cs3610,68.0,8,8
db6530,71.0,39,39
cs1816,69.0,6,6
eh3966,84.0,28,28
gl5131,63.0,17,17
eu6734,67.0,39,39
gj1336,90.0,23,23
fe4839,66.0,18,18
ew9592,78.0,15,15
ed8801,70.0,50,50
gp4162,87.0,43,43
is6689,93.0,36,36
ie2276,65.0,19,19
ek4881,65.0,30,30
gj5319,84.0,35,35
dg3660,64.0,38,38
em6584,61.0,30,30
db1016,82.0,4,4
gl1897,99.0,47,47
da1878,70.0,28,28
ed7159,100.0,35,35
gr5445,78.0,12,12
fk6517,96.0,11,11
ea7463,63.0,35,35
dl7664,80.0,43,43
dk5949,100.0,41,41
do9924,100.0,32,32
ew2287,69.0,6,6
dw8054,73.0,32,32
fo7818,61.0,16,16
do2791,86.0,10,10
dl2872,91.0,52,52
hc9512,65.0,38,38
fw9529,76.0,35,35
fb6120,89.0,41,41
ej6416,64.0,6,6
gs5261,78.0,35,35
hs3812,97.0,1,1
er9643,84.0,7,7
gb9073,77.0,52,52
eh3135,99.0,48,48
ds7254,99.0,39,39
dw8693,62.0,15,15
eb5700,92.0,4,4
gb8971,84.0,20,20
eb9702,66.0,27,27
fm5811,85.0,5,5
il8896,86.0,46,46
eb7897,81.0,18,18
gb9628,61.0,8,8
el2162,74.0,9,9
dz1220,83.0,31,31
em9606,83.0,10,10
dd7048,78.0,33,33
hb4427,98.0,10,10
du5385,70.0,43,43
do7088,87.0,29,29
hh4615,72.0,10,10
gl1181,75.0,48,48
ds7549,61.0,30,30
ej6093,63.0,48,48
dt1755,88.0,18,18
gh1031,86.0,51,51
dg9379,91.0,53,53
hq7130,88.0,13,13
dl8726,96.0,26,26
fk3783,91.0,40,40
hs3254,90.0,19,19
eg9777,62.0,18,18
eh8403,81.0,20,20
dg1041,82.0,53,53
ew3399,84.0,53,53
dr5383,84.0,33,33
ib8603,91.0,38,38
ef2211,76.0,1,1
hs6780,99.0,43,43
dh7046,75.0,8,8
gl5818,75.0,22,22
gr4392,61.0,12,12
hm9327,71.0,50,50
er5239,96.0,29,29
ek3642,73.0,53,53
gr4591,83.0,27,27
fw2120,71.0,4,4
fc5125,89.0,35,35
hh1524,75.0,40,40
dg7321,70.0,13,13
dp4783,71.0,6,6
gd4593,84.0,47,47
dg7987,90.0,10,10
gr3326,90.0,45,45
dk1425,80.0,32,32
fr1588,79.0,23,23
hc6195,99.0,5,5
fa1972,61.0,36,36
ff4897,60.0,7,7
gj7421,80.0,32,32
dk5850,89.0,45,45
gh2561,71.0,47,47
gs2617,68.0,20,20
eb3303,66.0,33,33
dt1653,64.0,49,49
em9510,91.0,46,46
hh1856,75.0,10,10
eh6509,97.0,39,39
hm8630,70.0,43,43
eq3640,77.0,32,32
hw8828,73.0,24,24
ew8925,92.0,17,17
ek5867,100.0,48,48
dm6277,79.0,50,50
er2458,81.0,35,35
ew2185,72.0,39,39
gp3361,75.0,18,18
dh7362,86.0,37,37
eo6418,99.0,33,33
da3247,69.0,22,22
gd1891,65.0,34,34
dm4287,87.0,2,2
dj4017,90.0,16,16
dg3528,78.0,15,15
iw4518,83.0,33,33
ds8193,79.0,35,35
ds2879,81.0,39,39
hl4356,66.0,25,25
dw5475,100.0,5,5
ft1093,81.0,48,48
fs3719,72.0,40,40
ds2224,93.0,33,33
es8944,60.0,17,17
gt3176,62.0,26,26
dc7489,68.0,5,5
ek7386,99.0,8,8
fg4672,63.0,25,25
da2022,79.0,43,43
fs1546,88.0,28,28
ew7279,73.0,52,52
hh9927,88.0,53,53
gd6812,86.0,14,14
gh4919,80.0,53,53
hb6400,73.0,35,35
dl4708,68.0,41,41
fw1745,92.0,16,16
gb6345,70.0,50,50
ed1041,79.0,5,5
er8341,64.0,5,5
ej3628,99.0,14,14
gs3266,73.0,21,21
dm6239,97.0,14,14
fh7189,73.0,12,12
gr1809,97.0,49,49
hm5525,77.0,46,46
eg7228,71.0,5,5
em2859,94.0,4,4
eg5689,90.0,2,2
dc8436,61.0,7,7
eo5933,89.0,3,3
ek2555,78.0,7,7
ib9263,68.0,18,18
dl7100,66.0,23,23
gh1212,88.0,47,47
dc3082,96.0,23,23
em3990,73.0,41,41
dk9439,96.0,12,12
gs6695,80.0,14,14
gp6880,70.0,43,43
es9891,96.0,45,45
ds2211,84.0,31,31
er2244,83.0,21,21
do8320,63.0,49,49
er6539,65.0,26,26
ds2123,96.0,43,43
dg8738,88.0,14,14
dr9676,68.0,32,32
er2818,60.0,29,29
gc5107,90.0,8,8
da8807,61.0,53,53
gk3247,61.0,47,47
hs1177,64.0,25,25
hb7496,75.0,33,33
hd3109,85.0,50,50
dm9701,61.0,29,29
es2273,83.0,11,11
em7352,78.0,17,17
dr6246,63.0,2,2
dw2632,88.0,35,35
dh1318,72.0,48,48
ev8921,82.0,52,52
gw5806,69.0,9,9
dr3255,81.0,14,14
dh3792,79.0,25,25
dc5453,77.0,13,13
fh5083,70.0,3,3
ew8429,68.0,1,1
eb2377,73.0,13,13
fr6216,67.0,38,38
eb9389,72.0,43,43
ee6932,72.0,6,6
er9391,85.0,7,7
da4619,77.0,7,7
dr7544,77.0,8,8
ej7700,98.0,19,19
df7770,67.0,6,6
ds5937,78.0,24,24
hk5972,100.0,7,7
dg6925,93.0,6,6
em9445,90.0,1,1
gk9861,66.0,25,25
gc5114,77.0,27,27
dj1479,80.0,5,5
hr2868,60.0,50,50
fb4575,83.0,18,18
de5828,91.0,16,16
fm5590,99.0,36,36
fr8166,72.0,39,39
dl6390,66.0,3,3
df8189,96.0,4,4
al4613,90.0,23,23
am4447,60.0,32,32
ak9804,74.0,16,16
as1233,67.0,50,50
al5684,97.0,34,34
al6759,94.0,35,35
ah2567,84.0,52,52
ab8825,95.0,31,31
ak1365,80.0,36,36
at2037,70.0,10,10
as3627,76.0,21,21
ah3078,67.0,43,43
ab8389,67.0,9,9
at1813,90.0,7,7
ao8250,79.0,24,24
al8826,82.0,44,44
ab4479,82.0,33,33
al5806,80.0,14,14
aj1457,90.0,46,46
ar7586,85.0,38,38
am6718,85.0,16,16
as4057,100.0,53,53
az6923,86.0,17,17
ab9912,96.0,34,34
ap8429,65.0,12,12
ag4728,100.0,45,45
am5109,84.0,20,20
ab3717,74.0,29,29
ah5707,66.0,38,38
ad9791,79.0,18,18
aw2983,97.0,49,49
lj2993,61.0,17,17
rb1832,94.0,35,35
ld8122,67.0,45,45
md5914,67.0,50,50
kf8268,84.0,7,7
pz6665,77.0,46,46
mr6639,70.0,13,13
sc5452,93.0,47,47
tp8468,96.0,52,52
ih9335,64.0,28,28
me9525,98.0,23,23
pr4075,86.0,21,21
nk8056,84.0,20,20
jz5577,100.0,42,42
jp2632,85.0,25,25
lk7361,100.0,48,48
ks1880,85.0,43,43
ms2404,61.0,51,51
ih5431,67.0,34,34
sm4115,85.0,10,10
js8078,87.0,13,13
mb4117,95.0,15,15
rm8585,98.0,48,48
mg1976,90.0,21,21
kc4364,68.0,50,50
rh2046,79.0,8,8
jh2885,86.0,50,50
ms9362,67.0,49,49
jl6447,79.0,38,38
mr2329,64.0,42,42
ma5503,70.0,3,3
rb4971,68.0,39,39
jc5818,87.0,23,23
kg2618,95.0,35,35
lg4120,68.0,52,52
sg2123,72.0,7,7
tp3946,71.0,15,15
sb5076,61.0,53,53
mh2221,89.0,32,32
vs8351,92.0,16,16
mm1324,90.0,28,28
tg2289,77.0,5,5
mk4648,60.0,49,49
sa8884,89.0,19,19
kn1468,76.0,49,49
jk5833,60.0,39,39
md1699,62.0,36,36
mc4814,94.0,6,6
ll2646,97.0,35,35
mr3369,97.0,24,24
tb7100,77.0,20,20
wm3293,71.0,41,41
jb9557,100.0,45,45
ko8881,78.0,13,13
zj6533,96.0,18,18
mb4756,93.0,38,38
mr3556,85.0,13,13
md3813,90.0,26,26
km6173,98.0,13,13
sg3060,64.0,20,20
ms7605,81.0,6,6
tm4946,85.0,47,47
jg1721,91.0,31,31
yc2897,90.0,12,12
ss9714,74.0,35,35
rb9779,64.0,53,53
zr6768,63.0,48,48
rc6428,70.0,49,49
jt5287,95.0,18,18
lo7605,67.0,47,47
tr4637,79.0,17,17
lr3728,83.0,52,52
xg4863,86.0,35,35
me5010,99.0,45,45
lr5472,77.0,1,1
sh4974,98.0,39,39
la9924,75.0,23,23
ms2737,90.0,34,34
tb8127,75.0,7,7
mm2976,89.0,51,51
th3170,70.0,32,32
kk3742,96.0,33,33
nd2615,78.0,30,30
sb6428,88.0,52,52
rr9237,74.0,51,51
mm1660,63.0,4,4
mr1462,90.0,13,13
lg1828,81.0,45,45
jo7172,65.0,1,1
ma5045,81.0,16,16
mc4696,88.0,31,31
rs3973,79.0,8,8
my7428,63.0,28,28
mv4275,80.0,28,28
vw5806,73.0,11,11
nr4230,73.0,4,4
ma3543,95.0,14,14
mc9149,88.0,42,42
lg2530,95.0,12,12
sh4671,85.0,52,52
mt7030,83.0,13,13
lt3713,66.0,48,48
jw3861,75.0,13,13
kr4923,73.0,14,14
nf6339,67.0,53,53
md6319,61.0,35,35
mb1688,80.0,13,13
mk5190,71.0,14,14
mk3204,86.0,19,19
oc3904,72.0,43,43
km6627,72.0,30,30
js6308,78.0,41,41
jw4897,62.0,17,17
vl7715,76.0,33,33
ph3861,77.0,37,37
md2194,65.0,18,18
jh3919,63.0,15,15
mw5114,92.0,12,12
ld6778,74.0,39,39
mc1411,78.0,23,23
lg7099,82.0,16,16
mm9659,60.0,49,49
rc5324,63.0,51,51
mz7312,67.0,25,25
ml5786,70.0,28,28
nh2508,73.0,16,16
ms2255,95.0,31,31
mp4954,93.0,50,50
lj7790,65.0,18,18
sr7729,77.0,30,30
mt8800,77.0,13,13
ld6540,78.0,18,18
sv5358,60.0,34,34
kf8921,80.0,31,31
rh4718,62.0,18,18
vt8578,82.0,42,42
lu6872,97.0,38,38
lb6520,78.0,48,48
kb6941,66.0,9,9
rv5469,67.0,13,13
ml7975,99.0,20,20
mj4880,83.0,32,32
jf9661,76.0,53,53
lt8366,68.0,52,52
